unique_id,transaction_id,unformatted_date,customer_id,product_id,product_name,category_id,category_name,parent_id,parent_name,product_count,site_id,site_name,address,city,zip,latitude,longitude,site_status,revenue,gross_profit,costs,units
2830561,20190206|876|2|2|3706900,5/2/19,4895.186,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,408,876 Bokchito,118 W Main St,Bokchito,74726,34.0169,-96.1456,ACTIVE,0.01,-0.781112,0.791112,1
2708421,20170401|891|2|2|2004375,6/25/17,5891.858,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,421,891 Canton,202 W Main St,Canton,73724,36.0537,-98.5899,ACTIVE,1.09,0.704456,0.385544,1
748004,20170412|158|1|1|5909069,7/6/17,1992.98,10379,MONSTER LO CARB 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,49,158 Russellville,13675 Hwy 43,Russellville,35653,33.2376,-91.5121,ACTIVE,5.5,1.56094,3.93906,3
500460,20170419|876|2|2|2698853,7/13/17,NA,4218,WHITEO FLFR PNAPL PCH 2/149,335,Tobacco-cigarillo (962),320,Cigars,342,408,876 Bokchito,118 W Main St,Bokchito,74726,34.0169,-96.1456,ACTIVE,1.49,0.75667,0.73333,1
2396312,20190730|316|4|1|2609535,10/23/19,NA,839,SMALL COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,119,316 Mobile,5245 Rangeline Service Rd,Mobile,36619,39.9883,-104.818,ACTIVE,1.59,1.59,0,1
1844003,20181102|1097|3|2|1394937,1/26/19,NA,420,BRISK WTRMLN TEA 1LT,251,Iced Tea,150,Juice/tonics,166,5,1097 Enterprise,600 Boll Weevil Circle,Enterprise,36330,40.648,-92.8406,ACTIVE,1.49,0.79118,0.69882,1
951967,20170719|369|2|1|2726212,10/12/17,NA,5368,KOOLEE,158,Carbonated Drinks,234,Frozen Dispensed Beverage,10,138,369 Purdum,84451 Purdum Ave,Purdum,69157,42.0644,-100.259,ACTIVE,4,0.264123,3.735877,4
2075904,20171222|876|1|100|3088996,3/17/18,6055.408,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,408,876 Bokchito,118 W Main St,Bokchito,74726,34.0169,-96.1456,ACTIVE,36,5.049,30.951,16.83
2290308,20170908|563|2|2|3141034,12/2/17,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,5,0.6252,4.3748,2.084
45401,20190714|981|3|2|3229033,10/7/19,NA,1500,MICH ULTRA 8PK 16OZ ALUM,188,Beer-super Prem/specialty (41),246,Beer,99,480,981 Fort Cobb,408 N Hazlett St,Fort Cobb,73038,35.099,-98.4358,ACTIVE,2.29,0.91491,1.37509,1
1447043,20161031|563|1|1|2401621,1/24/17,NA,10299,MONSTER REHAB ORNGADE 15.5OZ,142,Energy non-carb FS (279),215,Energy non-carb,59,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,2.69,1.37667,1.31333,1
952528,20170517|369|3|2|2617158,8/10/17,NA,17142,ZIPLINE IPA 6PK GLS,213,Beer-microbrews (46),246,Beer,499,138,369 Purdum,84451 Purdum Ave,Purdum,69157,42.0644,-100.259,ACTIVE,9.49,2.74,6.75,1
2646995,20180327|157|2|2|2152701,6/20/18,NA,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,48,157 Sylacauga,41301 US Hwy 280,Sylacauga,35150,42.507,-92.4034,ACTIVE,1.29,0.836841,0.453159,1
1682845,20180607|905|1|1|3676920,8/31/18,NA,10070,CO SPOTLIGHT GAME VII 867,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,427,905 Mobile,685 Schillinger Rd,Mobile,36695,39.8319,-105.004,ACTIVE,10,0.7,9.3,1
1754728,20190811|933|1|1|3667628,11/4/19,3327.434,6705,PROPEL FIT KIWI STRWBRY 20OZ,255,Bottled Water,150,Juice/tonics,174,447,933 Las Animas,513 6Th St,Las Animas,81054,38.0661,-103.223,ACTIVE,1.99,1.18407,0.80593,1
2615139,20180611|890|3|1|2545900,9/4/18,4099.81,2179,HOT DOG FCS,280,Roller Grill Food,279,Roller Grill,9,420,890 Hitchcock,107 W Main St,Hitchcock,73744,35.9682,-98.3491,ACTIVE,2.69,1.148,1.542,2
1444764,20190430|563|4|2|4350667,7/24/19,NA,4360,HERSHEY 2.6OZ KS,266,Vegan Candy,331,Candy,304,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,1.99,0.92046,1.06954,1
1586458,20161111|846|2|2|3705870,2/4/17,7072.814,1835,EMPLOYEE MUG REFILL,153,Cold Bev-employee refills (313),233,Cold Dispensed Beverage,5,386,846 Ozark,1537 Hwy 231 South,Ozark,36360,35.681,-94.7605,ACTIVE,0,0,0,NA
2357723,20170612|498|1|100|4272922,9/5/17,5449.362,18998,G91E10P,1,Fuel Premuim,78,Fuel,68,258,498 Calera,5100 Hwy 31,Calera,35040,40.0616,-94.7649,ACTIVE,16.03,1.8366,14.1934,6.122
783508,20180911|226|3|3|5037453,12/5/18,NA,419,BRISK STRWBRY MLN TEA 1LT,253,Juice Drinks,150,Juice/tonics,106,89,226 Quasqueton,113 E Dubuque St,Quasqueton,52326,42.3946,-91.7603,ACTIVE,1.49,0.78875,0.70125,1
1745485,20180508|930|4|3|3773904,8/1/18,NA,17097,BODY ARMOR STRWBRY BAN 28OZ,252,Sports Drinks,150,Juice/tonics,132,445,930 Aurora,2500 S Abilene St,Aurora,80014,39.6704,-104.828,ACTIVE,2.69,1.19,1.5,1
1123161,20170518|409|2|2|3830032,8/11/17,NA,4351,ICEBREA MNT SR 1.5OZ TIN,264,Mints,331,Candy,45,181,409 Cave Springs,115 E Midway St,Cave Springs,72718,36.2636,-94.2313,ACTIVE,2.79,1.44692,1.34308,1
2233067,20190719|412|1|100|3952398,10/12/19,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,184,412 Gateway,17260 Highway 37 N,Gateway,72733,36.4909,-93.9312,ACTIVE,40,4.9602,35.0398,16.534
226586,20180730|700|1|1|391532,10/23/18,6994.34,10434,CHD SRCRM RPL 2OZ,52,Potato Chips,2,Chips,251,350,700 Montgomery,6495 Atlanta Hwy,Montgomery,36117,39.0994,-91.6456,ACTIVE,1.19,0.57437,0.61563,1
134761,20161223|838|4|1|2548816,3/18/17,NA,12364,COPENHGN EXT LC STR 1.2OZ,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,380,838 Oxford,92 Plaza Lane,Oxford,36203,35.9938,-94.5681,ACTIVE,5.04,1.4575,3.5825,1
896219,20180228|302|2|2|4962861,5/24/18,NA,13642,DR PEPPER 1LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,116,302 Parkersburg,602 Coates St,Parkersburg,50665,42.577,-92.7869,ACTIVE,5,1.61,3.39,3
1882419,20170516|2731|3|3|3753491,8/9/17,NA,18732,BEER DEP 6PK,186,Beer-deposits (410),247,Beer Deposits (66),13,107,2731 Alta,106 S Cherokee St,Alta,51002,42.6745,-95.3054,ACTIVE,0.3,0,0.3,NA
1379477,20161203|556|3|2|2453834,2/26/17,NA,8590,ARIZONA ARNLD PLMR STRWBRY 23OZ CAN,251,Iced Tea,150,Juice/tonics,166,291,556 Saint Joseph,3906 Oakland Ave,Saint Joseph,64506,39.7825,-94.799,ACTIVE,0.99,0.41444,0.57556,1
1697493,20190822|914|1|100|4388650,11/15/19,NA,18978,G87E10M-B34,1,Fuel Premuim,78,Fuel,68,434,914 Centennial,2221 E Arapahoe Rd,Centennial,80122,39.5957,-104.963,ACTIVE,10,1.0911,8.9089,3.637
1180607,20190220|453|3|3|4908451,5/16/19,5770.556,10811,VEGETABLE & CHEESE OMELET FOLD,272,Breakfast Food,271,Breakfast Sandwiches,97,210,453 Butler,114 W Ohio St,Butler,64730,38.2588,-94.334,ACTIVE,1.39,0.591,0.799,1
1793270,20180523|975|3|2|3082767,8/16/18,6616.202,229,PEPSI 1LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,477,975 Boulder,1905 28Th St,Boulder,80301,40.0201,-105.26,ACTIVE,1.88,0.55844,1.32156,1
278748,20170510|455|1|1|2751576,8/3/17,NA,1474,BUD 8PK 16OZ ALUM,196,Beer-premium (42),246,Beer,186,212,455 Adrian,127 E Main St,Adrian,64720,38.3972,-94.3511,CLOSED,3.58,1.5851,1.9949,2
2327086,20190812|1837|1|100|2598382,11/5/19,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,55,1837 Winfield,2575 Us Hwy 43,Winfield,35594,36.5326,-98.1534,ACTIVE,39.78,5.5539,34.2261,18.513
477102,20170222|867|1|1|2419338,5/18/17,NA,12327,REDSEAL LC MNT CN,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,401,867 Caney,200 W Main St,Caney,74533,34.2321,-96.2133,ACTIVE,4.34,0.3925,3.9475,1
522705,20190327|473|1|1|3750972,6/20/19,NA,9141,MO TRIPLE BONUS CRSSWRD 246,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,230,473 Hume,101 Main St,Hume,64752,38.091,-94.5834,ACTIVE,5,0.25,4.75,1
2003054,20170904|146|1|100|5282752,11/28/17,NA,18963,DIESELBIO,1,Fuel Premuim,78,Fuel,68,33,146 Bella Vista,1750 Forest Hills Blvd,Bella Vista,72715,36.4649,-94.302,ACTIVE,39.7,4.8042,34.8958,16.014
991484,20170608|382|5|2|2721784,9/1/17,NA,15338,FULL THROTTLE CIT 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,152,382 Gentry,899 W Main St,Gentry,72734,36.2672,-94.4929,ACTIVE,2,0.797,1.203,1
944290,20180115|369|1|1|2999821,4/10/18,NA,14437,BACARDI LIMON 50ML,170,Rum,249,Liquor,92,138,369 Purdum,84451 Purdum Ave,Purdum,69157,42.0644,-100.259,ACTIVE,1.29,0.59,0.7,1
2782494,20170809|397|2|2|3995982,11/2/17,NA,10468,X-LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,166,397 Pea Ridge,468 N Curtis Ave,Pea Ridge,72751,36.4456,-94.1154,ACTIVE,1,1,0,1
2080049,20170820|219|2|1|1811836,11/13/17,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,80,219 Waverly,1311 4Th St Sw,Waverly,50677,42.7121,-92.4746,CLOSED,5,0.6948,4.3052,2.316
765863,20190430|200|2|3|5443007,7/24/19,NA,17541,TUM E YUMMIE APL 10.1OZ,253,Juice Drinks,150,Juice/tonics,106,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,1.49,0.76,0.73,1
1728219,20190630|927|4|1|3597413,9/23/19,3609.324,3038,VSLIM MEN BX,161,Cig-premium (331),8,Cigarettes,435,442,927 Littleton,1500 W Littleton Blvd Ste 110-E,Littleton,80120,39.6124,-105.006,ACTIVE,7.79,1.635,6.155,1
2759257,20190902|423|1|2|3803575,11/26/19,NA,216,MT DEW 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,192,423 Adamsville,2473 Hackworth Road,Adamsville,35005,34.5253,-91.3257,ACTIVE,1.99,0.80883,1.18117,1
2609719,20170413|498|1|1|4111168,7/7/17,NA,2179,HOT DOG FCS,280,Roller Grill Food,279,Roller Grill,9,258,498 Calera,5100 Hwy 31,Calera,35040,40.0616,-94.7649,ACTIVE,2.09,0.73,1.36,2
1992710,20180604|905|1|2|3669209,8/28/18,NA,5388,MEDIUM COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,427,905 Mobile,685 Schillinger Rd,Mobile,36695,39.8319,-105.004,ACTIVE,1.59,0.868896,0.721104,1
634751,20170808|59|1|3|2960980,11/1/17,NA,10834,BCN CHS BRGR FCS,276,Hot Food,275,Hot Sandwiches & Chicken,207,313,59 Meservey,421 1St St,Meservey,50457,42.9122,-93.4784,ACTIVE,5,2.282,2.718,2
2179004,20180331|250|1|100|4493378,6/24/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,101,250 Ayr,4075 W Lincoln St,Ayr,68925,40.4372,-98.4387,ACTIVE,38.38,4.6443,33.7357,15.481
1842495,20190811|1097|3|1|2002253,11/4/19,3610.596,16002,GOLD PEAK SWT TEA 18.5OZ,251,Iced Tea,150,Juice/tonics,166,5,1097 Enterprise,600 Boll Weevil Circle,Enterprise,36330,40.648,-92.8406,ACTIVE,3,0.97166,2.02834,2
1956144,20161126|551|2|2|2745095,2/19/17,1060.18,18953,PrepayFuel,1,Fuel Premuim,78,Fuel,68,287,551 Ashland,131 E Broadway,Ashland,65010,38.7749,-92.2606,ACTIVE,0,NA,NA,NA
2561260,20170213|876|1|1|2597574,5/9/17,NA,6507,LOTTO,137,Lotto (271),136,Lotto (271),2,408,876 Bokchito,118 W Main St,Bokchito,74726,34.0169,-96.1456,ACTIVE,3,3,0,1
2775656,20170522|156|2|2|2458281,8/15/17,NA,10468,X-LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,46,156 Semmes,7855 Moffett Rd,Semmes,36575,41.9024,-91.9226,ACTIVE,1,-0.037707,1.037707,1
2711436,20170716|979|1|1|617095,10/9/17,NA,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,479,979 Gillette,2005 S Douglas Hwy,Gillette,82718,44.2762,-105.493,ACTIVE,1,0.204794,0.795206,1
1397957,20170123|560|3|1|3697865,4/18/17,2629.74,1900,MISTY MEN GRN 120 BX,163,Cig-sub Generic/private (333),8,Cigarettes,179,295,560 Columbia,3709 Sandman Ln,Columbia,65201,38.9096,-92.3341,ACTIVE,10.1,2.33334,7.76666,2
2493775,20180815|2731|1|1|4594528,11/8/18,5699.9,14921,POP DEP SINGLE,187,Pk Bev-pop Deposit (411),244,Pop Deposits (588),7,107,2731 Alta,106 S Cherokee St,Alta,51002,42.6745,-95.3054,ACTIVE,0.15,0,0.15,NA
1963596,20170628|881|7|1|5551897,9/21/17,NA,18953,PrepayFuel,1,Fuel Premuim,78,Fuel,68,413,881 Erick,119 W 3Rd St,Erick,73645,35.2141,-99.8677,ACTIVE,0,NA,NA,NA
2406606,20180303|229|1|2|4632692,5/27/18,NA,839,SMALL COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,92,229 Independence,200 2Nd Ave Ne,Independence,50644,42.47,-91.893,ACTIVE,1.49,0.805949,0.684051,1
153116,20181123|320|6|1|528217,2/16/19,NA,11050,SLC PZ PEPPRNI 13IN FCS,287,Slices,277,Pizza,39,122,320 Northglenn,850 W 112Th Ave,Northglenn,80234,39.8994,-104.998,ACTIVE,1.77,1.534,0.236,1
862213,20180116|250|3|1|4352089,4/11/18,NA,5550,GRIZZLY WNTRGRN POCH,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,101,250 Ayr,4075 W Lincoln St,Ayr,68925,40.4372,-98.4387,ACTIVE,4.19,1.43,2.76,1
2633603,20180605|887|3|1|5077819,8/29/18,NA,2180,TORNADO FCS,280,Roller Grill Food,279,Roller Grill,9,418,887 Greenfield,100 Madison St,Greenfield,73043,35.7276,-98.3789,ACTIVE,2.69,1.548,1.142,2
1651107,20170815|887|2|2|4473294,11/8/17,NA,10548,FRT PNCH SPL 10OZ,253,Juice Drinks,150,Juice/tonics,106,418,887 Greenfield,100 Madison St,Greenfield,73043,35.7276,-98.3789,ACTIVE,0.99,0.59864,0.39136,1
1575952,20180523|846|1|1|4946780,8/16/18,5580.776,19002,GE85,1,Fuel Premuim,78,Fuel,68,386,846 Ozark,1537 Hwy 231 South,Ozark,36360,35.681,-94.7605,ACTIVE,15.17,2.1681,13.0019,7.227
889007,20190114|302|2|3|5678462,4/9/19,NA,11047,SLC PZ ITLN MEAT 13IN FCS,287,Slices,277,Pizza,39,116,302 Parkersburg,602 Coates St,Parkersburg,50665,42.577,-92.7869,ACTIVE,1.99,1.754,0.236,1
165218,20180525|320|1|1|142849,8/18/18,NA,17947,HOSTESS PWD SGR MNDNT BAG 10.5OZ,61,Muffins & Donuts,262,Bread & Cakes,53,122,320 Northglenn,850 W 112Th Ave,Northglenn,80234,39.8994,-104.998,ACTIVE,2.99,1.13923,1.85077,1
490613,20170609|615|2|1|2419504,9/2/17,NA,10866,BISCUIT SSG EGG CHZ FCS,272,Breakfast Food,271,Breakfast Sandwiches,97,318,615 Stickney,309 Main St,Stickney,57375,43.5894,-98.4377,ACTIVE,2.33,1.483,0.847,1
1810140,20180501|979|2|2|1017963,7/25/18,6750.74,10535,100OZ MUG 2017,155,Cold Bev-mugs (315),182,Gm/novelty,9,479,979 Gillette,2005 S Douglas Hwy,Gillette,82718,44.2762,-105.493,ACTIVE,10.99,3.81,7.18,1
1188081,20180208|453|2|1|4073184,5/4/18,NA,5364,32OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,210,453 Butler,114 W Ohio St,Butler,64730,38.2588,-94.334,ACTIVE,1,1,0,1
774972,20180221|200|2|3|4557693,5/17/18,NA,10411,WTR 1LT,255,Bottled Water,150,Juice/tonics,174,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,1.49,1.16344,0.32656,1
787308,20180319|226|2|2|4645570,6/12/18,NA,1699,NATTY RUSH FRTPNCH 25OZ CAN,231,Flavored Malt,246,Beer,297,89,226 Quasqueton,113 E Dubuque St,Quasqueton,52326,42.3946,-91.7603,ACTIVE,3.25,1.06308,2.18692,2
1836263,20161221|1097|1|3|58002,3/16/17,NA,1843,DONUT CAKE FCS,270,Bakery Food,269,Bakery,112,5,1097 Enterprise,600 Boll Weevil Circle,Enterprise,36330,40.648,-92.8406,ACTIVE,1.98,0.916,1.064,2
1904708,20180620|4923|1|1|4522693,9/13/18,NA,12328,SKOAL MNT POCH,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,250,4923 Commerce City,7351 Magnolia St,Commerce City,80022,39.8303,-104.911,ACTIVE,6.29,1.51765,4.77235,1
2528566,20161011|397|1|100|3280548,1/4/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,166,397 Pea Ridge,468 N Curtis Ave,Pea Ridge,72751,36.4456,-94.1154,ACTIVE,30.42,4.4319,25.9881,14.773
1114689,20180622|406|2|2|5313385,9/15/18,2424.696,4289,ALEVE CAPLETS 24CT,112,Pain Relievers,127,Health & Beauty,43,178,406 Harrison,215 W Industrial Park Rd,Harrison,72601,36.2509,-93.1298,ACTIVE,6.99,3.436,3.554,1
288672,20170530|219|1|1|1731255,8/23/17,NA,5142,SNICKER ALMND 1.76OZ REG,266,Vegan Candy,331,Candy,304,80,219 Waverly,1311 4Th St Sw,Waverly,50677,42.7121,-92.4746,CLOSED,1.25,0.63444,0.61556,1
1851554,20181208|1837|1|2|1983392,3/3/19,8945.684,6288,COKE VNL 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,55,1837 Winfield,2575 Us Hwy 43,Winfield,35594,36.5326,-98.1534,ACTIVE,1.99,0.82,1.17,1
2804566,20190115|29|3|2|5061825,4/10/19,NA,5365,LARGE COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,111,29 Washburn,303 Main St,Washburn,65772,36.5885,-93.9646,ACTIVE,1.79,1.79,0,1
461597,20181218|986|2|1|2442472,3/13/19,NA,18075,USA TODAY,114,Nwspapers,183,Newspapers,296,482,986 Apache,302 E Evans Ave,Apache,73006,34.8936,-98.363,ACTIVE,2,0.15,1.85,1
2534957,20170110|476|1|100|3509599,4/5/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,233,476 Birmingham,9248 Parkway East,Birmingham,35206,40.1128,-94.8225,ACTIVE,24,3.2736,20.7264,10.912
2333726,20170319|254|1|1|2072315,6/12/17,NA,2348,20OZ COFFEE REFILL,147,Hot Bev-refills (305),232,Hot Dispensed Beverage,11,103,254 Rembrandt,107 E Main St,Rembrandt,50576,42.8258,-95.1655,ACTIVE,1,0.533688,0.466312,1
2059722,20180704|1903|1|100|932843,9/27/18,NA,18973,G85E10S,1,Fuel Premuim,78,Fuel,68,59,1903 Selma,1501 Hwy 14 East,Selma,36703,39.8282,-105.036,ACTIVE,22,2.1576,19.8424,7.192
1448024,20161202|563|2|2|2502870,2/25/17,NA,10665,APL JC 16OZ,260,Pk Bev-juice No Tax (78),151,Juice No Tax (311),95,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,1.69,0.9025,0.7875,1
2208245,20180305|385|2|1|3957556,5/29/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,155,385 Bentonville,1706 S Walton Blvd,Bentonville,72712,36.3531,-94.212,ACTIVE,20,2.6097,17.3903,8.699
1326397,20180815|518|3|1|4719537,11/8/18,NA,3012,MARLB SLVR BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,272,518 Massena,99 Main St,Massena,50853,41.2517,-94.7692,ACTIVE,14.18,1.92254,12.25746,2
953123,20181010|369|2|1|3424269,1/3/19,NA,12406,COPENHGN LC WNTRGRN,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,138,369 Purdum,84451 Purdum Ave,Purdum,69157,42.0644,-100.259,ACTIVE,21.45,5.675,15.775,1
1753836,20190408|933|1|1|3469754,7/2/19,NA,18977,G87E10M,1,Fuel Premuim,78,Fuel,68,447,933 Las Animas,513 6Th St,Las Animas,81054,38.0661,-103.223,ACTIVE,20,2.121,17.879,7.07
277276,20181213|320|2|2|566010,3/8/19,NA,10796,WHET SMKD TRKY PRVLN FCS,274,Cold Food,273,Cold Sandwiches,34,122,320 Northglenn,850 W 112Th Ave,Northglenn,80234,39.8994,-104.998,ACTIVE,3.99,2.673,1.317,1
632271,20190728|59|3|2|4053230,10/21/19,NA,1512,BUSCH LT 12PK CAN,205,Beer-popular (43),246,Beer,74,313,59 Meservey,421 1St St,Meservey,50457,42.9122,-93.4784,ACTIVE,12.99,2.56484,10.42516,1
2865749,20161129|382|3|1|2300814,2/22/17,NA,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,152,382 Gentry,899 W Main St,Gentry,72734,36.2672,-94.4929,ACTIVE,1.49,0.948378,0.541622,1
1001908,20180404|382|3|1|3360203,6/28/18,2999.762,6392,FANTA GRN APL 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,152,382 Gentry,899 W Main St,Gentry,72734,36.2672,-94.4929,ACTIVE,1.49,0.64167,0.84833,1
2391521,20180503|921|1|3|3032513,7/27/18,NA,18234,LOTTERY WIN,135,Lottery-win (270),307,Store Services (92),1,440,921 Greenwood Vlg,8525 E Arapahoe Rd,Greenwood Vlg,80112,39.5964,-104.891,ACTIVE,-10,0,0,10
1979685,20170823|146|6|1|5248040,11/16/17,NA,5388,MEDIUM COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,33,146 Bella Vista,1750 Forest Hills Blvd,Bella Vista,72715,36.4649,-94.302,ACTIVE,1.59,0.868479,0.721521,1
1203364,20190508|465|1|1|4832071,8/1/19,5744.284,4716,X-LARGE KOOLEE,158,Carbonated Drinks,234,Frozen Dispensed Beverage,10,221,465 Sturgeon,111 N Wentz St,Sturgeon,65284,39.2347,-92.2822,ACTIVE,1,-0.124442,1.124442,1
366183,20180204|208|2|1|2343157,4/30/18,NA,5327,DSM REGISTER SUNDAY,114,Nwspapers,183,Newspapers,296,72,208 Dewar,5916 1St St,Dewar,50623,42.5253,-92.22,ACTIVE,2,0.53571,1.46429,1
2244449,20170728|453|3|2|3686568,10/21/17,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,210,453 Butler,114 W Ohio St,Butler,64730,38.2588,-94.334,ACTIVE,15,2.1855,12.8145,7.285
2861144,20180429|237|3|2|3290855,7/23/18,NA,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,95,237 Rowley,111 Ely St,Rowley,52329,42.3701,-91.8436,ACTIVE,1.49,0.966575,0.523425,1
1789240,20190429|973|2|1|5345434,7/23/19,NA,3458,BAKENETS HT SPCY 3OZ,58,Salty Snacks-other (157),5,Salty Snacks,161,476,973 Lafayette,603 S Public Rd,Lafayette,80026,39.9932,-105.091,ACTIVE,2,0.53,1.47,1
1092432,20190305|401|3|2|5605409,5/29/19,NA,3774,RUFFLE CSC 2.1OZ,52,Potato Chips,2,Chips,251,172,401 Rogers,401 N 8Th St,Rogers,72756,36.3364,-94.1246,ACTIVE,2.7,0.05902,2.64098,2
1702666,20180412|914|1|1|3492380,7/6/18,NA,7541,RED BULL 8.4OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,434,914 Centennial,2221 E Arapahoe Rd,Centennial,80122,39.5957,-104.963,ACTIVE,2.49,1.09835,1.39165,1
1079794,20170814|397|2|2|4006877,11/7/17,3209.588,231,MT DEW 1LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,166,397 Pea Ridge,468 N Curtis Ave,Pea Ridge,72751,36.4456,-94.1154,ACTIVE,4,1.42792,2.57208,2
1573986,20190425|670|1|1|7006175,7/19/19,NA,3940,RUFFLE FLMN HOT 2.625OZ,52,Potato Chips,2,Chips,251,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,1.89,0.57,1.32,1
848373,20190604|237|1|1|3950669,8/28/19,6217.8,6121,CHEESE PL BIG CHDR CHZ & STCK 4OZ,4,Packaged Cheese,51,Eggs/cheese,23,95,237 Rowley,111 Ely St,Rowley,52329,42.3701,-91.8436,ACTIVE,3.49,1.69261,1.79739,1
1415397,20190508|561|3|3|8846817,8/1/19,NA,2265,LD CINN SGR DNUT BAG,61,Muffins & Donuts,262,Bread & Cakes,53,296,561 Gardendale,890 Odum Road,Gardendale,35071,39.8873,-94.8933,ACTIVE,1.99,0.64,1.35,1
1553889,20180826|670|1|2|6257135,11/19/18,NA,18962,DIESEL,1,Fuel Premuim,78,Fuel,68,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,40,3.8229,36.1771,12.743
2531562,20170304|423|1|100|1974325,5/28/17,4357.728,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,192,423 Adamsville,2473 Hackworth Road,Adamsville,35005,34.5253,-91.3257,ACTIVE,39.75,5.8779,33.8721,19.593
1832151,20170917|1056|5|2|407413,12/11/17,NA,11051,SLC PZ SSG 13IN FCS,287,Slices,277,Pizza,39,3,1056 Rockwell City,520 4Th St,Rockwell City,50579,42.3938,-94.6338,ACTIVE,1.99,1.635,0.355,1
2383097,20170527|465|2|1|3049050,8/20/17,NA,18234,LOTTERY WIN,135,Lottery-win (270),307,Store Services (92),1,221,465 Sturgeon,111 N Wentz St,Sturgeon,65284,39.2347,-92.2822,ACTIVE,-6,0,0,6
149230,20171014|435|2|2|2907044,1/7/18,6606.33,17937,HOSTESS CRNCH BAG MINI DNT 9.5OZ,61,Muffins & Donuts,262,Bread & Cakes,53,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,2.99,1.181,1.809,1
2300004,20190421|846|1|3|5699236,7/15/19,3802.184,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,386,846 Ozark,1537 Hwy 231 South,Ozark,36360,35.681,-94.7605,ACTIVE,12,1.4235,10.5765,4.745
1973597,20180308|435|1|2|3092479,6/1/18,226.7,5388,MEDIUM COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,1.59,0.861117,0.728883,1
